filepath,cusip,ticker,company_name,eps_actual,eps_forecast
/Users/vazea/Desktop/NNW/transcripts_by_company/FREEPORTMCMORAN_INC_2013Q1.txt,35671D85,FCX,FREEPORT-MCMORAN INC,0.73,0.82
/Users/vazea/Desktop/NNW/transcripts_by_company/PRA_GROUP_INC_2016Q2.txt,69354N10,PRAA,PRA GROUP INC,0.83,0.82
/Users/vazea/Desktop/NNW/transcripts_by_company/ETHAN_ALLEN_INTERIORS_INC_2016Q4.txt,29760210,ETH,ETHAN ALLEN INTERIORS INC,1.92,1.89
/Users/vazea/Desktop/NNW/transcripts_by_company/DIME_COMMUNITY_BANCSHARES_INC_2023Q1.txt,25432X10,DCOM,DIME COMMUNITY BANCSHARES INC,0.92,0.86
/Users/vazea/Desktop/NNW/transcripts_by_company/INTEST_CORP_2023Q1.txt,46114710,INTT,INTEST CORP,0.29,0.26
/Users/vazea/Desktop/NNW/transcripts_by_company/AKAMAI_TECHNOLOGIES_INC_2015Q1.txt,00971T10,AKAM,AKAMAI TECHNOLOGIES INC,0.61,0.61
/Users/vazea/Desktop/NNW/transcripts_by_company/GENPROBE_INC_2003Q1.txt,36866T10,GPRO,GEN-PROBE INC,0.36,0.21
/Users/vazea/Desktop/NNW/transcripts_by_company/PHOTRONICS_INC_2022Q3.txt,71940510,PLAB,PHOTRONICS INC,0.51,0.5
/Users/vazea/Desktop/NNW/transcripts_by_company/INVESTMENT_TECHNOLOGY_GROUP_INC_2004Q3.txt,46145F10,ITG,INVESTMENT TECHNOLOGY GROUP INC,0.27,0.2
/Users/vazea/Desktop/NNW/transcripts_by_company/NORTHERN_TECHNOLOGIES_INTERNATIO_2021Q3.txt,66580910,NTIC,NORTHERN TECHNOLOGIES INTERNATIO,0.21,0.13
/Users/vazea/Desktop/NNW/transcripts_by_company/UTSTARCOM_INC_2005Q1.txt,91807610,UTSI,UTSTARCOM INC,0.29,0.18
/Users/vazea/Desktop/NNW/transcripts_by_company/SPRINT_NEXTEL_CORP_2012Q4.txt,85206110,S,SPRINT NEXTEL CORP,-1.42,-1.45
/Users/vazea/Desktop/NNW/transcripts_by_company/SVB_FINANCIAL_GROUP_2017Q2.txt,78486Q10,SIVB,SVB FINANCIAL GROUP,2.32,2.05
/Users/vazea/Desktop/NNW/transcripts_by_company/E_I_DU_PONT_DE_NEMOURS_AND_CO_2013Q4.txt,26353410,DD,E I DU PONT DE NEMOURS AND CO,3.88,3.85
/Users/vazea/Desktop/NNW/transcripts_by_company/CONEXANT_SYSTEMS_INCWI_2004Q1.txt,20714210,CNXT,CONEXANT SYSTEMS INC-W/I,0.04,0.04
/Users/vazea/Desktop/NNW/transcripts_by_company/VISTRA_CORP_2019Q1.txt,92840M10,VST,VISTRA CORP,0.43,0.29
/Users/vazea/Desktop/NNW/transcripts_by_company/LACROSSE_FOOTWEAR_INC_2010Q2.txt,50568810,BOOT,LACROSSE FOOTWEAR INC,0.02,0.22
/Users/vazea/Desktop/NNW/transcripts_by_company/COGNIZANT_TECHNOLOGY_SOLUTIONS_C_2017Q2.txt,19244610,CTSH,COGNIZANT TECHNOLOGY SOLUTIONS C,0.93,0.9
/Users/vazea/Desktop/NNW/transcripts_by_company/PARADYNE_NETWORKS_INC_2005Q1.txt,69911G10,PDYN,PARADYNE NETWORKS INC.,0.01,-0.02
/Users/vazea/Desktop/NNW/transcripts_by_company/GLATFELTER_2004Q2.txt,37731610,GLT,GLATFELTER,-0.04,0.0
/Users/vazea/Desktop/NNW/transcripts_by_company/LUNA_INNOVATIONS_INC_2016Q3.txt,55035110,LUNA,LUNA INNOVATIONS INC,-0.02,-0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/SLM_CORP_2004Q2.txt,78442P10,SLM,SLM CORP,0.52,0.52
/Users/vazea/Desktop/NNW/transcripts_by_company/ALBERTO_CULVER_CO_2008Q1.txt,01307810,ACV,ALBERTO CULVER CO,0.32,0.25
/Users/vazea/Desktop/NNW/transcripts_by_company/QLIK_TECHNOLOGIES_INC_2013Q3.txt,74733T10,QLIK,QLIK TECHNOLOGIES INC,0.05,0.03
/Users/vazea/Desktop/NNW/transcripts_by_company/CYBERARK_SOFTWARE_LTD_2023Q1.txt,M2682V10,CYBR,CYBERARK SOFTWARE LTD,-0.17,-0.26
/Users/vazea/Desktop/NNW/transcripts_by_company/WALKER_DUNLOP_INC_2012Q1.txt,93148P10,WD,WALKER & DUNLOP INC,0.27,0.32
/Users/vazea/Desktop/NNW/transcripts_by_company/NCR_VOYIX_CORP_2022Q1.txt,62886E10,NCR,NCR VOYIX CORP,0.33,0.63
/Users/vazea/Desktop/NNW/transcripts_by_company/JANUS_CAPITAL_GROUP_INC_2008Q1.txt,47102X10,JNS,JANUS CAPITAL GROUP INC,0.24,0.28
/Users/vazea/Desktop/NNW/transcripts_by_company/LANTHEUS_HOLDINGS_INC_2021Q1.txt,51654410,LNTH,LANTHEUS HOLDINGS INC,0.05,-0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/PANTRY_INC_2009Q3.txt,69865710,PTRY,PANTRY INC.,0.0,0.38
/Users/vazea/Desktop/NNW/transcripts_by_company/SPROUT_SOCIAL_INC_2023Q2_1.txt,85209W10,SPT,SPROUT SOCIAL INC,0.07,-0.02
/Users/vazea/Desktop/NNW/transcripts_by_company/GUESS_INC_2012Q2.txt,40161710,GES,GUESS? INC,0.84,0.81
/Users/vazea/Desktop/NNW/transcripts_by_company/APOLLO_EDUCATION_GROUP_INC_2007Q3.txt,03760410,APOL,APOLLO EDUCATION GROUP INC,0.78,0.68
/Users/vazea/Desktop/NNW/transcripts_by_company/MSCI_INC_2015Q3.txt,55354G10,MSCI,MSCI INC,0.6,0.55
/Users/vazea/Desktop/NNW/transcripts_by_company/ROWAN_COMPANIES_PLC_2017Q1.txt,G7665A10,RDC,ROWAN COMPANIES PLC,0.11,0.08
/Users/vazea/Desktop/NNW/transcripts_by_company/EBAY_INC_2004Q1.txt,27864210,EBAY,EBAY INC,0.31,0.26
/Users/vazea/Desktop/NNW/transcripts_by_company/MICROS_SYSTEM_INC_2014Q3.txt,59490110,MCRS,MICROS SYSTEM INC,0.72,0.63
/Users/vazea/Desktop/NNW/transcripts_by_company/POTLATCHDELTIC_CORP_2016Q1.txt,73763010,PCH,POTLATCHDELTIC CORP,0.0,-0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/NUANCE_COMMUNICATIONS_INC_2020Q2.txt,67020Y10,NUAN,NUANCE COMMUNICATIONS INC,0.21,0.17
/Users/vazea/Desktop/NNW/transcripts_by_company/UNIVERSAL_FOREST_PRODUCTS_INC_2009Q4.txt,91354310,UFPI,UNIVERSAL FOREST PRODUCTS INC,1.25,1.27
/Users/vazea/Desktop/NNW/transcripts_by_company/LEMAITRE_VASCULAR_INC_2019Q4.txt,52555820,LMAT,LEMAITRE VASCULAR INC,0.88,0.89
/Users/vazea/Desktop/NNW/transcripts_by_company/HELIUS_MEDICAL_TECHNOLOGIES_INC_2023Q2.txt,42328V6X,HSDT,HELIUS MEDICAL TECHNOLOGIES INC,-3.0,-0.12
/Users/vazea/Desktop/NNW/transcripts_by_company/MACROGENICS_INC_2016Q3.txt,55609910,MGNX,MACROGENICS INC,-0.97,-0.8
/Users/vazea/Desktop/NNW/transcripts_by_company/TRUPANION_INC_2016Q3.txt,89820210,TRUP,TRUPANION INC,-0.06,-0.06
/Users/vazea/Desktop/NNW/transcripts_by_company/CITI_TRENDS_INC_2014Q4.txt,17306X10,CTRN,CITI TRENDS INC,0.03,-0.02
/Users/vazea/Desktop/NNW/transcripts_by_company/DIGIMARC_CORP_2002Q1.txt,25380710,DMRC,DIGIMARC CORP,-0.24,-0.26
/Users/vazea/Desktop/NNW/transcripts_by_company/ALARMCOM_HOLDINGS_INC_2016Q2.txt,01164210,ALRM,ALARM.COM HOLDINGS INC,0.15,0.11
/Users/vazea/Desktop/NNW/transcripts_by_company/WOODWARD_INC_2023Q2.txt,98074510,WWD,WOODWARD INC,1.01,0.7
/Users/vazea/Desktop/NNW/transcripts_by_company/TENNECO_INC_2016Q4.txt,88034910,TEN,TENNECO INC,6.15,5.92
/Users/vazea/Desktop/NNW/transcripts_by_company/NEWMONT_CORPORATION_2002Q4.txt,65163910,NEM,NEWMONT CORPORATION,0.39,0.38
/Users/vazea/Desktop/NNW/transcripts_by_company/PAREXEL_INTERNATIONAL_CORP_2002Q3.txt,69946210,PRXL,PAREXEL INTERNATIONAL CORP,0.14,0.14
/Users/vazea/Desktop/NNW/transcripts_by_company/GLOBAL_INDEMNITY_GROUP_LLC_2022Q4.txt,37959R10,GBLI,GLOBAL INDEMNITY GROUP LLC,1.3,0.99
/Users/vazea/Desktop/NNW/transcripts_by_company/ELBIT_SYSTEMS_LTD_2022Q3.txt,M3760D10,ESLT,ELBIT SYSTEMS LTD,1.4,2.11
/Users/vazea/Desktop/NNW/transcripts_by_company/IPC_HEALTHCARE_INC_2012Q1.txt,44984A10,IPCM,IPC HEALTHCARE INC,0.5,0.49
/Users/vazea/Desktop/NNW/transcripts_by_company/WP_CAREY_INC_2022Q1.txt,92936U10,WPC,WP CAREY INC,0.82,0.43
/Users/vazea/Desktop/NNW/transcripts_by_company/HUNTINGTON_BANCSHARES_INC_2007Q1.txt,44615010,HBAN,HUNTINGTON BANCSHARES INC,0.4,0.44
/Users/vazea/Desktop/NNW/transcripts_by_company/BIOVENTUS_INC_2023Q3.txt,09075A10,BVS,BIOVENTUS INC,0.05,-0.06
/Users/vazea/Desktop/NNW/transcripts_by_company/PAIN_THERAPEUTICS_INC_2013Q4.txt,69562K10,PTIE,PAIN THERAPEUTICS INC,0.7,-0.07
/Users/vazea/Desktop/NNW/transcripts_by_company/TRANSPORT_CORP_OF_AMERICA_2005Q2.txt,89385P10,TCAM,TRANSPORT CORP OF AMERICA,0.08,0.13
/Users/vazea/Desktop/NNW/transcripts_by_company/TOWN_SPORTS_INTERNATNL_HLDGS_INC_2014Q4.txt,89214A10,CLUB,TOWN SPORTS INTERNATNL HLDGS INC,-0.25,-0.32
/Users/vazea/Desktop/NNW/transcripts_by_company/COLUMBUS_MCKINNON_CORP_2021Q2.txt,19933310,CMCO,COLUMBUS MCKINNON CORP,0.34,0.22
/Users/vazea/Desktop/NNW/transcripts_by_company/A_O_SMITH_CORP_2009Q1.txt,83186520,AOS,A O SMITH CORP,0.32,0.4
/Users/vazea/Desktop/NNW/transcripts_by_company/SYSTEMAX_INC_2020Q2.txt,87185110,SYX,SYSTEMAX INC,0.41,0.2
/Users/vazea/Desktop/NNW/transcripts_by_company/BAKER_HUGHES_INC_2002Q4.txt,05722410,BHI,BAKER HUGHES INC,0.92,0.94
/Users/vazea/Desktop/NNW/transcripts_by_company/BRIGHTPOINT_INCORPORATED_2005Q1.txt,10947340,CELL,BRIGHTPOINT INCORPORATED,0.19,0.23
/Users/vazea/Desktop/NNW/transcripts_by_company/PPG_INDUSTRIES_INC_2014Q1.txt,69350610,PPG,PPG INDUSTRIES INC,1.98,2.0
/Users/vazea/Desktop/NNW/transcripts_by_company/OSIRIS_THERAPEUTICS_INC_2011Q2.txt,68827R10,OSIR,OSIRIS THERAPEUTICS INC,0.1,0.11
/Users/vazea/Desktop/NNW/transcripts_by_company/ZIPRECRUITER_INC_2023Q3.txt,98980B10,ZIP,ZIPRECRUITER INC,0.23,0.11
/Users/vazea/Desktop/NNW/transcripts_by_company/COMERICA_INC_2020Q1.txt,20034010,CMA,COMERICA INC,-0.46,1.17
/Users/vazea/Desktop/NNW/transcripts_by_company/CHARLES_RIVER_LABORATORIES_INTER_2017Q3.txt,15986410,CRL,CHARLES RIVER LABORATORIES INTER,1.3,1.22
/Users/vazea/Desktop/NNW/transcripts_by_company/MCGRATH_RENTCORP_2019Q2.txt,58058910,MGRC,MCGRATH RENTCORP,0.79,0.72
/Users/vazea/Desktop/NNW/transcripts_by_company/PHILLIPS_66_2015Q4.txt,71854610,PSX,PHILLIPS 66,7.67,7.61
/Users/vazea/Desktop/NNW/transcripts_by_company/FIRST_MERCHANTS_CORP_2013Q4.txt,32081710,FRME,FIRST MERCHANTS CORP,1.41,1.4
/Users/vazea/Desktop/NNW/transcripts_by_company/BROOKFIELD_PROPERTY_PARTNERS_LP_2020Q4.txt,G1624910,BPY,BROOKFIELD PROPERTY PARTNERS LP,-2.39,-2.39
/Users/vazea/Desktop/NNW/transcripts_by_company/IDACORP_INC_2022Q2.txt,45110710,IDA,IDACORP INC.,1.27,1.29
/Users/vazea/Desktop/NNW/transcripts_by_company/STAPLES_INC_2003Q1.txt,85503010,SPLS,STAPLES INC,0.14,0.11
/Users/vazea/Desktop/NNW/transcripts_by_company/EXPONENT_INC_2016Q3.txt,30214U10,EXPO,EXPONENT INC,0.42,0.35
/Users/vazea/Desktop/NNW/transcripts_by_company/SINCLAIR_BROADCAST_GROUP_INC_2017Q2.txt,82922610,SBGI,SINCLAIR BROADCAST GROUP INC,0.43,0.41
/Users/vazea/Desktop/NNW/transcripts_by_company/ROYAL_BANK_OF_CANADA_2009Q3.txt,7800871X,RY,ROYAL BANK OF CANADA,1.03,0.83
/Users/vazea/Desktop/NNW/transcripts_by_company/FULL_HOUSE_RESORTS_INC_2017Q1.txt,35967810,FLL,FULL HOUSE RESORTS INC,-0.03,-0.02
/Users/vazea/Desktop/NNW/transcripts_by_company/WILLIAMSSONOMA_INC_2019Q4.txt,96990410,WSM,WILLIAMS-SONOMA INC,4.46,4.33
/Users/vazea/Desktop/NNW/transcripts_by_company/INTERDIGITAL_INC_2015Q3.txt,45867G10,IDCC,INTERDIGITAL INC,0.68,0.24
/Users/vazea/Desktop/NNW/transcripts_by_company/NAPCO_SECURITY_TECHNOLOGIES_INC_2023Q1.txt,63040210,NSSC,NAPCO SECURITY TECHNOLOGIES INC,0.17,0.13
/Users/vazea/Desktop/NNW/transcripts_by_company/PACCAR_INC_2020Q4.txt,69371810,PCAR,PACCAR INC,3.74,3.75
/Users/vazea/Desktop/NNW/transcripts_by_company/ALLIANCE_RESOURCE_PARTNERS_LP_2021Q2.txt,01877R10,ARLP,ALLIANCE RESOURCE PARTNERS LP,0.34,0.21
/Users/vazea/Desktop/NNW/transcripts_by_company/ELEVANCE_HEALTH_INC_2020Q4.txt,03675210,ANTM,ELEVANCE HEALTH INC,22.48,22.4
/Users/vazea/Desktop/NNW/transcripts_by_company/TORO_CO_2017Q3.txt,89109210,TTC,TORO CO,0.61,0.57
/Users/vazea/Desktop/NNW/transcripts_by_company/AMC_NETWORKS_INC_2023Q3.txt,00164V10,AMCX,AMC NETWORKS INC,1.85,1.46
/Users/vazea/Desktop/NNW/transcripts_by_company/ARMSTRONG_FLOORING_INC_2017Q2.txt,04238R10,AFI,ARMSTRONG FLOORING INC,0.26,0.41
/Users/vazea/Desktop/NNW/transcripts_by_company/REX_AMERICAN_RESOURCES_CORP_2022Q4.txt,76162410,REX,REX AMERICAN RESOURCES CORP,7.95,9.61
/Users/vazea/Desktop/NNW/transcripts_by_company/OPTIONSXPRESS_HOLDINGS_INC_2009Q4.txt,68401010,OXPS,OPTIONSXPRESS HOLDINGS INC,1.05,1.04
/Users/vazea/Desktop/NNW/transcripts_by_company/DENTSPLY_INTERNATIONAL_INC_2014Q1.txt,24903010,XRAY,DENTSPLY INTERNATIONAL INC,0.59,0.55
/Users/vazea/Desktop/NNW/transcripts_by_company/VERIS_RESIDENTIAL_INC_2003Q3.txt,55448910,CLI,VERIS RESIDENTIAL INC,0.84,0.64
/Users/vazea/Desktop/NNW/transcripts_by_company/SMITH_MICRO_SOFTWARE_INC_2009Q4.txt,83215410,SMSI,SMITH MICRO SOFTWARE INC,0.76,0.64
/Users/vazea/Desktop/NNW/transcripts_by_company/RENTRAK_CORP_2011Q1.txt,76017410,RENT,RENTRAK CORP,0.12,0.07
/Users/vazea/Desktop/NNW/transcripts_by_company/ARQULE_INC_2009Q4.txt,04269E10,ARQL,ARQULE INC,-0.82,-0.82
/Users/vazea/Desktop/NNW/transcripts_by_company/MICROSEMI_CORPORATION_2014Q1.txt,59513710,MSCC,MICROSEMI CORPORATION,0.46,0.44
/Users/vazea/Desktop/NNW/transcripts_by_company/REPUBLIC_BANCORP_INC_2004Q3.txt,76028210,RBNC,REPUBLIC BANCORP INC,0.27,0.26
/Users/vazea/Desktop/NNW/transcripts_by_company/RBC_BEARINGS_INC_2014Q2.txt,75524B10,ROLL,RBC BEARINGS INC,0.64,0.66
/Users/vazea/Desktop/NNW/transcripts_by_company/BROOKFIELD_INFRASTRUCTURE_PARTNE_2015Q1.txt,G1625210,BIP,BROOKFIELD INFRASTRUCTURE PARTNE,0.56,0.31
/Users/vazea/Desktop/NNW/transcripts_by_company/CRESTWOOD_EQUITY_PARTNERS_LP_2022Q2.txt,22634420,CEQP,CRESTWOOD EQUITY PARTNERS LP,0.14,0.23
/Users/vazea/Desktop/NNW/transcripts_by_company/J_M_SMUCKER_CO_2012Q2.txt,83269640,SJM,J M SMUCKER CO,1.36,1.4
/Users/vazea/Desktop/NNW/transcripts_by_company/TECHTARGET_INC_2010Q1.txt,87874R10,TTGT,TECHTARGET INC,0.02,0.03
/Users/vazea/Desktop/NNW/transcripts_by_company/XENCOR_INC_2017Q1.txt,98401F10,XNCR,XENCOR INC,-0.31,-0.22
/Users/vazea/Desktop/NNW/transcripts_by_company/COMPUGEN_LTD_2022Q3.txt,M2572210,CGEN,COMPUGEN LTD,-0.14,-0.11
/Users/vazea/Desktop/NNW/transcripts_by_company/ROYAL_CARIBBEAN_CRUISES_LTD_2006Q2.txt,V7780T10,RCL,ROYAL CARIBBEAN CRUISES LTD,0.57,0.53
/Users/vazea/Desktop/NNW/transcripts_by_company/VALERO_ENERGY_CORP_2002Q3.txt,91913Y10,VLO,VALERO ENERGY CORP,0.27,0.24
/Users/vazea/Desktop/NNW/transcripts_by_company/CLICKSOFTWARE_TECHNOLOGIES_2008Q1.txt,M2508210,CKSW,CLICKSOFTWARE TECHNOLOGIES,0.01,0.03
/Users/vazea/Desktop/NNW/transcripts_by_company/IDACORP_INC_2016Q4.txt,45110710,IDA,IDACORP INC.,3.94,3.89
/Users/vazea/Desktop/NNW/transcripts_by_company/FRESH_DEL_MONTE_PRODUCE_INC_2018Q4.txt,G3673810,FDP,FRESH DEL MONTE PRODUCE INC,0.44,1.0
/Users/vazea/Desktop/NNW/transcripts_by_company/CYMABAY_THERAPEUTICS_INC_2020Q3.txt,23257D10,CBAY,CYMABAY THERAPEUTICS INC,-0.17,-0.18
/Users/vazea/Desktop/NNW/transcripts_by_company/OGE_ENERGY_CORP_2003Q4.txt,67083710,OGE,OGE ENERGY CORP,1.66,1.5
/Users/vazea/Desktop/NNW/transcripts_by_company/AES_CORP_2005Q1.txt,00130H10,AES,AES CORP,0.17,0.18
/Users/vazea/Desktop/NNW/transcripts_by_company/ARCELORMITTAL_SA_2009Q4.txt,03938L10,MT,ARCELORMITTAL SA,0.08,-0.46
/Users/vazea/Desktop/NNW/transcripts_by_company/MEDASSETS_INC_2013Q3.txt,58404510,MDAS,MEDASSETS INC,0.31,0.3
/Users/vazea/Desktop/NNW/transcripts_by_company/ASTRONICS_CORP_2019Q4.txt,04643310,ATRO,ASTRONICS CORP,0.91,-0.14
/Users/vazea/Desktop/NNW/transcripts_by_company/OGE_ENERGY_CORP_2005Q3.txt,67083710,OGE,OGE ENERGY CORP,1.18,1.12
/Users/vazea/Desktop/NNW/transcripts_by_company/JUNIPER_NETWORKS_INC_2019Q4.txt,48203R10,JNPR,JUNIPER NETWORKS INC,1.72,1.71
/Users/vazea/Desktop/NNW/transcripts_by_company/MERCK_CO_INC_2002Q4.txt,58933110,MRK,MERCK & CO INC,3.14,3.14
/Users/vazea/Desktop/NNW/transcripts_by_company/CONSOLIDATED_COMMUNICATIONS_HOLD_2005Q3.txt,20903410,CNSL,CONSOLIDATED COMMUNICATIONS HOLD,-0.17,0.16
/Users/vazea/Desktop/NNW/transcripts_by_company/BCE_INC_2018Q1.txt,05534B7X,BCE,BCE INC,0.8,0.82
/Users/vazea/Desktop/NNW/transcripts_by_company/GENERAL_DYNAMICS_CORP_2014Q1.txt,36955010,GD,GENERAL DYNAMICS CORP,1.71,1.63
/Users/vazea/Desktop/NNW/transcripts_by_company/DYNEX_CAPITAL_INC_2014Q2.txt,26817Q50,DX,DYNEX CAPITAL INC,0.26,0.25
/Users/vazea/Desktop/NNW/transcripts_by_company/BOINGO_WIRELESS_INC_2020Q2.txt,09739C10,WIFI,BOINGO WIRELESS INC,-0.08,-0.09
/Users/vazea/Desktop/NNW/transcripts_by_company/MERCK_CO_INC_2003Q4.txt,58933110,MRK,MERCK & CO INC,2.92,2.92
/Users/vazea/Desktop/NNW/transcripts_by_company/LEXICON_PHARMACEUTICALS_INC_2018Q1.txt,52887230,LXRX,LEXICON PHARMACEUTICALS INC,-0.4,-0.46
/Users/vazea/Desktop/NNW/transcripts_by_company/FALCONSTOR_SOFTWARE_INC_2012Q4.txt,30613710,FALC,FALCONSTOR SOFTWARE INC,-0.21,-0.22
/Users/vazea/Desktop/NNW/transcripts_by_company/RCI_HOSPITALITY_HOLDINGS_INC_2018Q1.txt,74934Q10,RICK,RCI HOSPITALITY HOLDINGS INC,0.47,0.44
/Users/vazea/Desktop/NNW/transcripts_by_company/AMERICAN_ELECTRIC_POWER_COMPANY_2016Q1.txt,02553710,AEP,AMERICAN ELECTRIC POWER COMPANY,1.02,1.16
/Users/vazea/Desktop/NNW/transcripts_by_company/DENNYS_CORP_2013Q2.txt,24869P10,DENN,DENNY'S CORP,0.08,0.08
/Users/vazea/Desktop/NNW/transcripts_by_company/CENTURY_ALUMINUM_CO_2022Q2.txt,15643110,CENX,CENTURY ALUMINUM CO,0.3,0.21
/Users/vazea/Desktop/NNW/transcripts_by_company/COUNTRY_STYLE_COOKING_RESTAURANT_2011Q3.txt,22238M10,CCSC,COUNTRY STYLE COOKING RESTAURANT,0.09,0.11
/Users/vazea/Desktop/NNW/transcripts_by_company/MURPHY_OIL_CORP_2016Q2.txt,62671710,MUR,MURPHY OIL CORP,-0.36,-0.38
/Users/vazea/Desktop/NNW/transcripts_by_company/ALPHATEC_HOLDINGS_INC_2011Q3.txt,02081G10,ATEC,ALPHATEC HOLDINGS INC,0.0,0.0
/Users/vazea/Desktop/NNW/transcripts_by_company/HEXO_CORP_2020Q3.txt,4283041X,HEXO,HEXO CORP,-0.07,-0.06
/Users/vazea/Desktop/NNW/transcripts_by_company/MASIMO_CORP_2023Q1.txt,57479510,MASI,MASIMO CORP,0.87,0.83
/Users/vazea/Desktop/NNW/transcripts_by_company/BITAUTO_HOLDINGS_LTD_2013Q1.txt,09172710,BITA,BITAUTO HOLDINGS LTD,0.09,0.08
/Users/vazea/Desktop/NNW/transcripts_by_company/COMPLETE_PRODUCTION_SERVICES_INC_2011Q3.txt,20453E10,CPX,COMPLETE PRODUCTION SERVICES INC,0.76,0.75
/Users/vazea/Desktop/NNW/transcripts_by_company/CELLCOM_ISRAEL_LTD_2012Q3.txt,M2196U10,CEL,CELLCOM ISRAEL LTD,1.25,0.96
/Users/vazea/Desktop/NNW/transcripts_by_company/ROCKY_BRANDS_INC_2021Q1.txt,77451510,RCKY,ROCKY BRANDS INC,1.19,0.59
/Users/vazea/Desktop/NNW/transcripts_by_company/NORTHROP_GRUMMAN_CORP_2018Q3.txt,66680710,NOC,NORTHROP GRUMMAN CORP,5.8,4.36
/Users/vazea/Desktop/NNW/transcripts_by_company/BRAZE_INC_2023Q1.txt,10576N10,BRZE,BRAZE INC,-0.19,-0.21
/Users/vazea/Desktop/NNW/transcripts_by_company/STRIDE_INC_2023Q4.txt,86333M10,LRN,STRIDE INC,2.97,2.81
/Users/vazea/Desktop/NNW/transcripts_by_company/VERISIGN_INC_2005Q4.txt,92343E10,VRSN,"VERISIGN, INC",1.05,1.04
/Users/vazea/Desktop/NNW/transcripts_by_company/SCIENTIFIC_LEARNING_CORP_2007Q1.txt,80876010,SCIL,SCIENTIFIC LEARNING CORP,-0.15,-0.1
/Users/vazea/Desktop/NNW/transcripts_by_company/INGRAM_MICRO_2010Q4.txt,45715310,IM,INGRAM MICRO,1.89,1.86
/Users/vazea/Desktop/NNW/transcripts_by_company/SILVER_SPRING_NETWORKS_INC_2013Q2.txt,82817Q10,SSNI,SILVER SPRING NETWORKS INC,-0.1,-0.17
/Users/vazea/Desktop/NNW/transcripts_by_company/COMMSCOPE_HOLDING_COMPANY_INC_2021Q1.txt,20337X10,COMM,COMMSCOPE HOLDING COMPANY INC,0.36,0.3
/Users/vazea/Desktop/NNW/transcripts_by_company/REMITLY_GLOBAL_INC_2023Q2.txt,75960P10,RELY,REMITLY GLOBAL INC,-0.11,-0.17
/Users/vazea/Desktop/NNW/transcripts_by_company/FUELCELL_ENERGY_INC_2003Q4.txt,35952H10,FCEL,FUELCELL ENERGY INC,-1.71,-1.7
/Users/vazea/Desktop/NNW/transcripts_by_company/WELLS_FARGO_CO_2011Q2.txt,94974610,WFC,WELLS FARGO & CO,0.7,0.69
/Users/vazea/Desktop/NNW/transcripts_by_company/SMARTSHEET_INC_2022Q1.txt,83200N10,SMAR,SMARTSHEET INC,-0.09,-0.14
/Users/vazea/Desktop/NNW/transcripts_by_company/NETEASE_INC_2012Q4.txt,64110W10,NTES,NETEASE INC,4.44,4.26
/Users/vazea/Desktop/NNW/transcripts_by_company/ASTRONOVA_INC_2020Q1.txt,04638F10,ALOT,ASTRONOVA INC,0.23,0.22
/Users/vazea/Desktop/NNW/transcripts_by_company/TAYSHA_GENE_THERAPIES_INC_2021Q1.txt,87761910,TSHA,TAYSHA GENE THERAPIES INC,-0.87,-0.6
/Users/vazea/Desktop/NNW/transcripts_by_company/WELLS_FARGO_CO_2018Q2.txt,94974610,WFC,WELLS FARGO & CO,1.08,1.13
/Users/vazea/Desktop/NNW/transcripts_by_company/INTERWOVEN_INC_2008Q2.txt,46114T50,IWOV,INTERWOVEN INC,0.18,0.17
/Users/vazea/Desktop/NNW/transcripts_by_company/EHEALTH_INC_2018Q3.txt,28238P10,EHTH,EHEALTH INC,-0.22,-0.39
/Users/vazea/Desktop/NNW/transcripts_by_company/VISTEON_CORP_2021Q4.txt,92839U20,VC,VISTEON CORP,2.11,0.5
/Users/vazea/Desktop/NNW/transcripts_by_company/WJ_COMMUNICATIONS_2007Q2.txt,92928410,WJCI,WJ COMMUNICATIONS,-0.01,-0.02
/Users/vazea/Desktop/NNW/transcripts_by_company/HILTON_GRAND_VACATIONS_INC_2020Q4.txt,43283X10,HGV,HILTON GRAND VACATIONS INC,0.09,-0.6
/Users/vazea/Desktop/NNW/transcripts_by_company/A_O_SMITH_CORP_2014Q1.txt,83186520,AOS,A O SMITH CORP,0.54,0.52
/Users/vazea/Desktop/NNW/transcripts_by_company/WESTERN_UNION_CO_2021Q4.txt,95980210,WU,WESTERN UNION CO,2.19,2.07
/Users/vazea/Desktop/NNW/transcripts_by_company/WESTINGHOUSE_AIR_BRAKE_TECHNOLOG_2004Q1.txt,92974010,WAB,WESTINGHOUSE AIR BRAKE TECHNOLOG,0.11,0.14
/Users/vazea/Desktop/NNW/transcripts_by_company/JA_SOLAR_HOLDINGS_CO_LTD_2014Q3.txt,46609020,JASO,JA SOLAR HOLDINGS CO LTD,0.21,0.16
/Users/vazea/Desktop/NNW/transcripts_by_company/SCIQUEST_INC_2015Q1.txt,80908T10,SQI,SCIQUEST INC,0.05,0.05
/Users/vazea/Desktop/NNW/transcripts_by_company/KONINKLIJKE_KPN_NV_2004Q4.txt,78064120,KPN,KONINKLIJKE KPN NV,0.78,0.92
/Users/vazea/Desktop/NNW/transcripts_by_company/OMNICELL_INC_2010Q3.txt,68213N10,OMCL,OMNICELL INC,0.11,0.1
